gbifID,eventDate,year,county,decimalLatitude,decimalLongitude,vernacularName,nearest_road_name,nearest_road_distance
3118571279,02/02/2017,2017,La Calera,4.65012,-73.82742,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Unnamed Road,177.8779435
3118571280,06/04/2016,2016,Medina,4.51598,-73.44393,Boruga común | Paca | Lapa | Guagua venada,Unnamed Road,4074.158304
3118571281,10/10/2016,2016,Fómeque,4.50189,-73.75522,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1589.192003
3118571282,07/12/2015,2015,Fómeque,4.56194,-73.74444,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Ruta Interna Parque Nacional Chingaza,268.9434419
3118571283,08/01/2016,2016,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118571284,08/07/2016,2016,Fómeque,4.50261,-73.75508,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1508.22007
3118571285,21/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571286,19/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571287,21/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571288,20/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571289,21/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571290,20/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571291,22/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571292,21/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571293,10/10/2016,2016,Fómeque,4.56194,-73.74444,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Ruta Interna Parque Nacional Chingaza,268.9434419
3118571294,08/11/2015,2015,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118571295,20/03/2016,2016,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118571296,08/07/2016,2016,Fómeque,4.50261,-73.75508,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1508.22007
3118571297,20/12/2015,2015,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118571298,21/07/2016,2016,Choachí,4.62133,-73.82478,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,946.8265171
3118571299,22/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571300,31/07/2016,2016,Choachí,4.62442,-73.83039,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,933.0608831
3118571301,07/12/2015,2015,Fómeque,4.50261,-73.75508,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1508.22007
3118571302,12/10/2016,2016,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118571303,19/02/2016,2016,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118571304,06/08/2016,2016,La Calera,4.65717,-73.82328,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Unnamed Road,475.2621174
3118571305,07/12/2015,2015,Fómeque,4.50189,-73.75522,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1589.192003
3118571306,08/01/2016,2016,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118571307,20/08/2016,2016,Fómeque,4.50189,-73.75522,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1589.192003
3118571308,15/12/2016,2016,La Calera,4.65012,-73.82742,Tigrillo | Cunaguaro | Canaguaro | Ocelote,Unnamed Road,177.8779435
3118571309,06/04/2016,2016,Medina,4.51598,-73.44393,Ñeque Amazonico | Guatín | Ñeque | Picure | Guara | Cutia,Unnamed Road,4074.158304
3118571310,03/11/2016,2016,Choachí,4.62133,-73.82478,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,946.8265171
3118571311,07/12/2015,2015,Fómeque,4.56194,-73.74444,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Ruta Interna Parque Nacional Chingaza,268.9434419
3118571312,01/05/2016,2016,Fómeque,4.50261,-73.75508,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1508.22007
3118571313,23/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571314,22/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571315,23/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571316,23/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571317,22/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571318,23/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571319,23/09/2019,2019,Tausa,5.19171,-73.93544,Chucha de páramo | zarigüeya andina,Unnamed Road,176.5791458
3118571320,10/03/2016,2016,Fómeque,4.56219,-73.74542,Guagua de montaña | Paca de montaña | Boruga de páramo | Borugo | Guagua,Ruta Interna Parque Nacional Chingaza,227.0575256
3118571321,22/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571322,23/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571323,08/11/2015,2015,La Calera,4.65012,-73.82742,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,177.8779435
3118571324,22/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571325,10/10/2016,2016,Fómeque,4.56194,-73.74444,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Ruta Interna Parque Nacional Chingaza,268.9434419
3118571326,10/03/2016,2016,Fómeque,4.56219,-73.74542,Guagua de montaña | Paca de montaña | Boruga de páramo | Borugo | Guagua,Ruta Interna Parque Nacional Chingaza,227.0575256
3118571327,04/04/2016,2016,Choachí,4.62133,-73.82478,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,946.8265171
3118571328,02/06/2016,2016,Fómeque,4.61181,-73.74103,Venado de Páramo,Suasie - Sendero PNN,1585.465711
3118571329,31/03/2016,2016,Fómeque,4.50189,-73.75522,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1589.192003
3118571330,17/12/2015,2015,Fómeque,4.61181,-73.74103,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Suasie - Sendero PNN,1585.465711
3118571331,20/03/2016,2016,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118571332,18/10/2015,2015,Fómeque,4.50261,-73.75508,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1508.22007
3118571333,09/06/2016,2016,Fómeque,4.56219,-73.74542,Guagua de montaña | Paca de montaña | Boruga de páramo | Borugo | Guagua,Ruta Interna Parque Nacional Chingaza,227.0575256
3118571334,07/12/2015,2015,Fómeque,4.56194,-73.74444,Guagua de montaña | Paca de montaña | Boruga de páramo | Borugo | Guagua,Ruta Interna Parque Nacional Chingaza,268.9434419
3118571335,10/03/2016,2016,Fómeque,4.56219,-73.74542,Guagua de montaña | Paca de montaña | Boruga de páramo | Borugo | Guagua,Ruta Interna Parque Nacional Chingaza,227.0575256
3118571336,18/10/2015,2015,Fómeque,4.50189,-73.75522,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1589.192003
3118571337,06/04/2016,2016,Medina,4.51598,-73.44393,Ñeque Amazonico | Guatín | Ñeque | Picure | Guara | Cutia,Unnamed Road,4074.158304
3118571338,09/06/2016,2016,Fómeque,4.56194,-73.74444,Guagua de montaña | Paca de montaña | Boruga de páramo | Borugo | Guagua,Ruta Interna Parque Nacional Chingaza,268.9434419
3118571339,12/10/2016,2016,La Calera,4.65717,-73.82328,Tigrillo | Cunaguaro | Canaguaro | Ocelote,Unnamed Road,475.2621174
3118571340,08/07/2016,2016,Fómeque,4.50189,-73.75522,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1589.192003
3118571341,11/03/2016,2016,Choachí,4.62442,-73.83039,Guagua de montaña | Paca de montaña | Boruga de páramo | Borugo | Guagua,Unnamed Road,933.0608831
3118571342,08/11/2015,2015,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118571343,19/12/2015,2015,La Calera,4.65012,-73.82742,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,177.8779435
3118571344,18/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571345,16/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571346,17/09/2019,2019,Tausa,5.19171,-73.93544,Chucha de páramo | zarigüeya andina,Unnamed Road,176.5791458
3118571347,16/09/2019,2019,Tausa,5.19171,-73.93544,Chucha de páramo | zarigüeya andina,Unnamed Road,176.5791458
3118571348,17/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571349,15/09/2019,2019,Tausa,5.19264,-73.93469,Curí | Cuy | Cuis común,Unnamed Road,175.1510653
3118571350,14/09/2019,2019,Tausa,5.19264,-73.93469,Curí | Cuy | Cuis común,Unnamed Road,175.1510653
3118571351,14/05/2016,2016,Choachí,4.62442,-73.83039,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,933.0608831
3118571352,14/09/2019,2019,Tausa,5.19264,-73.93469,Chucha de páramo | zarigüeya andina,Unnamed Road,175.1510653
3118571353,19/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571354,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571355,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571356,19/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571357,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571358,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571359,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571360,21/09/2019,2019,Tausa,5.19171,-73.93544,Curí | Cuy | Cuis común,Unnamed Road,176.5791458
3118571361,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571362,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571363,05/04/2020,2020,Charalá,5.9684,-73.13342,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Torres,2290.526903
3118571364,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571365,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571366,09/04/2020,2020,Charalá,5.9684,-73.13342,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Torres,2290.526903
3118571367,05/04/2020,2020,Charalá,5.9684,-73.13342,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Torres,2290.526903
3118571368,29/03/2020,2020,Charalá,5.9684,-73.13342,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Torres,2290.526903
3118571369,27/07/2019,2019,Charalá,6.07936,-73.18428,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Unnamed Road,2052.629768
3118571370,17/03/2020,2020,Charalá,5.9684,-73.13342,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Torres,2290.526903
3118571371,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571372,06/05/2020,2020,Charalá,5.9684,-73.13342,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Torres,2290.526903
3118571373,27/04/2020,2020,Charalá,5.9684,-73.13342,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Torres,2290.526903
3118571374,12/04/2020,2020,Charalá,5.9684,-73.13342,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Torres,2290.526903
3118571375,26/04/2020,2020,Charalá,5.9684,-73.13342,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Torres,2290.526903
3118571376,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571377,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571378,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571379,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571380,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571381,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571382,03/01/2020,2020,Charalá,5.9684,-73.13342,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Torres,2290.526903
3118571383,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571384,19/01/2020,2020,Charalá,5.9684,-73.13342,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Torres,2290.526903
3118571385,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571386,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571387,23/02/2020,2020,Charalá,5.989,-73.153,Chucha de oreja negra | Zorro chucha | Zorro hediondo | Raposo | Comadreja | Chucho | Fara | Zorro mochilero | Rabipelao,Unnamed Road,3676.235634
3118571388,09/01/2020,2020,Charalá,5.9684,-73.13342,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Torres,2290.526903
3118571389,09/01/2020,2020,Charalá,5.9684,-73.13342,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Torres,2290.526903
3118571390,28/02/2020,2020,Charalá,5.9684,-73.13342,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Torres,2290.526903
3118571391,18/02/2020,2020,Charalá,5.989,-73.153,Chucha de oreja negra | Zorro chucha | Zorro hediondo | Raposo | Comadreja | Chucho | Fara | Zorro mochilero | Rabipelao,Unnamed Road,3676.235634
3118571392,27/01/2020,2020,Charalá,5.9684,-73.13342,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Torres,2290.526903
3118571393,08/02/2020,2020,Charalá,5.9684,-73.13342,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Torres,2290.526903
3118571394,17/02/2020,2020,Charalá,5.989,-73.153,Chucha de oreja negra | Zorro chucha | Zorro hediondo | Raposo | Comadreja | Chucho | Fara | Zorro mochilero | Rabipelao,Unnamed Road,3676.235634
3118571395,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571396,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571397,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571398,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571399,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571400,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571401,16/05/2020,2020,Charalá,5.989,-73.153,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Unnamed Road,3676.235634
3118571402,25/04/2019,2019,Charalá,5.9684,-73.13342,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Torres,2290.526903
3118571403,07/12/2015,2015,Fómeque,4.50189,-73.75522,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1589.192003
3118571404,02/02/2017,2017,La Calera,4.65012,-73.82742,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,177.8779435
3118571405,19/02/2016,2016,La Calera,4.65012,-73.82742,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,177.8779435
3118571406,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571407,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571408,24/04/2020,2020,Charalá,5.989,-73.153,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Unnamed Road,3676.235634
3118571409,09/06/2016,2016,Fómeque,4.50261,-73.75508,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1508.22007
3118571410,02/06/2019,2019,Charalá,5.9684,-73.13342,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Torres,2290.526903
3118571411,24/06/2019,2019,Charalá,5.9684,-73.13342,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Torres,2290.526903
3118571412,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571413,03/11/2016,2016,Choachí,4.62133,-73.82478,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,946.8265171
3118571414,28/12/2019,2019,Charalá,5.9684,-73.13342,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Torres,2290.526903
3118571415,19/12/2015,2015,La Calera,4.65012,-73.82742,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,177.8779435
3118571416,06/08/2016,2016,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118571417,18/10/2015,2015,Fómeque,4.50261,-73.75508,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1508.22007
3118571418,05/05/2019,2019,Charalá,5.9684,-73.13342,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Torres,2290.526903
3118571419,24/05/2019,2019,Charalá,5.9684,-73.13342,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Torres,2290.526903
3118571420,23/01/2020,2020,Charalá,5.989,-73.153,Chucha de oreja negra | Zorro chucha | Zorro hediondo | Raposo | Comadreja | Chucho | Fara | Zorro mochilero | Rabipelao,Unnamed Road,3676.235634
3118571421,18/10/2015,2015,Fómeque,4.50189,-73.75522,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1589.192003
3118571422,10/03/2016,2016,Fómeque,4.56219,-73.74542,Guagua de montaña | Paca de montaña | Boruga de páramo | Borugo | Guagua,Ruta Interna Parque Nacional Chingaza,227.0575256
3118571423,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571424,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571425,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571426,30/04/2019,2019,Charalá,5.9684,-73.13342,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Torres,2290.526903
3118571427,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571428,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571429,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571430,29/03/2020,2020,Charalá,5.989,-73.153,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Unnamed Road,3676.235634
3118571431,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571432,29/03/2020,2020,Charalá,5.989,-73.153,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Unnamed Road,3676.235634
3118571433,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571434,17/10/2015,2015,Fómeque,4.61181,-73.74103,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Suasie - Sendero PNN,1585.465711
3118571435,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571436,04/04/2016,2016,Choachí,4.62442,-73.83039,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,933.0608831
3118571437,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571438,30/03/2018,2018,Tarapacá,-2.14766,-69.57624,Pecarí | Pecarí de labio blanco | Cafuche | Cajuche | Chácharo | Puerco Manao,Unnamed Road,145817.5232
3118571439,18/04/2020,2020,Charalá,5.989,-73.153,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Unnamed Road,3676.235634
3118571440,20/03/2016,2016,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118571441,20/04/2020,2020,Charalá,5.989,-73.153,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Unnamed Road,3676.235634
3118571442,19/02/2016,2016,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
